name,url,country,Population,article_title,revision_id,prediction
Pablo de Porturas y Landázuri,https://en.wikipedia.org/wiki/Pablo_de_Porturas_y_Landázuri,spain,48.3,Pablo de Porturas y Landázuri,1240726735.0,Stub
Jesús Quijano,https://en.wikipedia.org/wiki/Jesús_Quijano,spain,48.3,Jesús Quijano,1177450947.0,Start
Domingo Ram y Lanaja,https://en.wikipedia.org/wiki/Domingo_Ram_y_Lanaja,spain,48.3,Domingo Ram y Lanaja,1240004197.0,Start
Luis de Requesens y Relat,https://en.wikipedia.org/wiki/Luis_de_Requesens_y_Relat,spain,48.3,Luis de Requesens y Relat,1231552001.0,Start
Galceran de Requesens y Santa Coloma,https://en.wikipedia.org/wiki/Galceran_de_Requesens_y_Santa_Coloma,spain,48.3,Galceran de Requesens y Santa Coloma,800277980.0,Start
Rafael del Riego,https://en.wikipedia.org/wiki/Rafael_del_Riego,spain,48.3,Rafael del Riego,1221860007.0,C
Miguel Romero (activist),https://en.wikipedia.org/wiki/Miguel_Romero_(activist),spain,48.3,Miguel Romero (activist),1069043798.0,Stub
Julio Ruiz de Alda,https://en.wikipedia.org/wiki/Julio_Ruiz_de_Alda,spain,48.3,Julio Ruiz de Alda,1245604174.0,Start
Alfonso Rus,https://en.wikipedia.org/wiki/Alfonso_Rus,spain,48.3,Alfonso Rus,1209070934.0,Start
Gabriel von Salamanca-Ortenburg,https://en.wikipedia.org/wiki/Gabriel_von_Salamanca-Ortenburg,spain,48.3,Gabriel von Salamanca-Ortenburg,1248329683.0,C
Sampiro,https://en.wikipedia.org/wiki/Sampiro,spain,48.3,Sampiro,1181106953.0,C
Rafael Sánchez Guerra,https://en.wikipedia.org/wiki/Rafael_Sánchez_Guerra,spain,48.3,Rafael Sánchez Guerra,1237052549.0,Start
Belén de Sárraga,https://en.wikipedia.org/wiki/Belén_de_Sárraga,spain,48.3,Belén de Sárraga,1225826824.0,C
José Sisto,https://en.wikipedia.org/wiki/José_Sisto,spain,48.3,José Sisto,1092505399.0,C
Pedro Soto (politician),https://en.wikipedia.org/wiki/Pedro_Soto_(politician),spain,48.3,Pedro Soto (politician),1099628635.0,Stub
"Juan de Tassis, 1st Count of Villamediana","https://en.wikipedia.org/wiki/Juan_de_Tassis,_1st_Count_of_Villamediana",spain,48.3,"Juan de Tassis, 1st Count of Villamediana",1237348476.0,B
Francisco Elías de Tejada y Spínola,https://en.wikipedia.org/wiki/Francisco_Elías_de_Tejada_y_Spínola,spain,48.3,Francisco Elías de Tejada y Spínola,1240811856.0,FA
José Perelló Torrens,https://en.wikipedia.org/wiki/José_Perelló_Torrens,spain,48.3,José Perelló Torrens,1188172684.0,Start
Arantza Urkaregi,https://en.wikipedia.org/wiki/Arantza_Urkaregi,spain,48.3,Arantza Urkaregi,1237941525.0,Start
Fernando de Valdés y Salas,https://en.wikipedia.org/wiki/Fernando_de_Valdés_y_Salas,spain,48.3,Fernando de Valdés y Salas,1233552005.0,Start
Mauro Varela,https://en.wikipedia.org/wiki/Mauro_Varela,spain,48.3,Mauro Varela,1161077572.0,Stub
Rodrigo Vázquez de Arce,https://en.wikipedia.org/wiki/Rodrigo_Vázquez_de_Arce,spain,48.3,Rodrigo Vázquez de Arce,1234472572.0,Start
José Joaquín de Viana,https://en.wikipedia.org/wiki/José_Joaquín_de_Viana,spain,48.3,José Joaquín de Viana,1238088449.0,Start
Narcís Vinyoles,https://en.wikipedia.org/wiki/Narcís_Vinyoles,spain,48.3,Narcís Vinyoles,1215856775.0,Start
Pedro Vives,https://en.wikipedia.org/wiki/Pedro_Vives,spain,48.3,Pedro Vives,1223572479.0,GA
Alberto Zarraoa,https://en.wikipedia.org/wiki/Alberto_Zarraoa,spain,48.3,Alberto Zarraoa,1243871603.0,C
Mariano Zufía Urrizalqui,https://en.wikipedia.org/wiki/Mariano_Zufía_Urrizalqui,spain,48.3,Mariano Zufía Urrizalqui,1231889136.0,FA
Somawansa Amarasinghe,https://en.wikipedia.org/wiki/Somawansa_Amarasinghe,sri lanka,22.7,Somawansa Amarasinghe,1243073099.0,GA
Chanaka Amaratunga,https://en.wikipedia.org/wiki/Chanaka_Amaratunga,sri lanka,22.7,Chanaka Amaratunga,1241483000.0,C
Kumari Balasuriya,https://en.wikipedia.org/wiki/Kumari_Balasuriya,sri lanka,22.7,Kumari Balasuriya,1231601129.0,Stub
W. E. Boteju,https://en.wikipedia.org/wiki/W._E._Boteju,sri lanka,22.7,W. E. Boteju,1249868654.0,Stub
Simon Casie Chetty,https://en.wikipedia.org/wiki/Simon_Casie_Chetty,sri lanka,22.7,Simon Casie Chetty,1179725774.0,C
Cissy Cooray,https://en.wikipedia.org/wiki/Cissy_Cooray,sri lanka,22.7,Cissy Cooray,1219814539.0,Start
Shirley Corea,https://en.wikipedia.org/wiki/Shirley_Corea,sri lanka,22.7,Shirley Corea,1248778602.0,C
Albert L. De Alwis Seneviratne,https://en.wikipedia.org/wiki/Albert_L._De_Alwis_Seneviratne,sri lanka,22.7,Albert L. De Alwis Seneviratne,1185717129.0,Stub
A. J. R. de Soysa,https://en.wikipedia.org/wiki/A._J._R._de_Soysa,sri lanka,22.7,A. J. R. de Soysa,1187003494.0,Start
Evelyn de Soysa,https://en.wikipedia.org/wiki/Evelyn_de_Soysa,sri lanka,22.7,Evelyn de Soysa,1219815222.0,C
David Dharmakeerthi,https://en.wikipedia.org/wiki/David_Dharmakeerthi,sri lanka,22.7,David Dharmakeerthi,1228230937.0,C
J. C. Dias Bandaranaike,https://en.wikipedia.org/wiki/J._C._Dias_Bandaranaike,sri lanka,22.7,J. C. Dias Bandaranaike,1203311671.0,Stub
Dhamma Dissanayake,https://en.wikipedia.org/wiki/Dhamma_Dissanayake,sri lanka,22.7,Dhamma Dissanayake,1249711541.0,Stub
B. H. Dunuwille,https://en.wikipedia.org/wiki/B._H._Dunuwille,sri lanka,22.7,B. H. Dunuwille,1165315563.0,Stub
Niluka Ekanayake,https://en.wikipedia.org/wiki/Niluka_Ekanayake,sri lanka,22.7,Niluka Ekanayake,1249650915.0,Start
William Ellawala,https://en.wikipedia.org/wiki/William_Ellawala,sri lanka,22.7,William Ellawala,1225851585.0,Start
C. H. Z. Fernando,https://en.wikipedia.org/wiki/C._H._Z._Fernando,sri lanka,22.7,C. H. Z. Fernando,1247700741.0,C
Sam Peter Christopher Fernando,https://en.wikipedia.org/wiki/Sam_Peter_Christopher_Fernando,sri lanka,22.7,Sam Peter Christopher Fernando,1179726139.0,Start
Saman Piyasiri Fernando,https://en.wikipedia.org/wiki/Saman_Piyasiri_Fernando,sri lanka,22.7,Saman Piyasiri Fernando,1222339547.0,GA
William Gopallawa,https://en.wikipedia.org/wiki/William_Gopallawa,sri lanka,22.7,William Gopallawa,1247954900.0,C
C. T. Grero,https://en.wikipedia.org/wiki/C._T._Grero,sri lanka,22.7,C. T. Grero,1165316159.0,Stub
Deepthi Kumara Gunarathne,https://en.wikipedia.org/wiki/Deepthi_Kumara_Gunarathne,sri lanka,22.7,Deepthi Kumara Gunarathne,1183509148.0,Stub
Prasanna Gunawardena,https://en.wikipedia.org/wiki/Prasanna_Gunawardena,sri lanka,22.7,Prasanna Gunawardena,1165316165.0,Stub
S. N. W. Hulugalle,https://en.wikipedia.org/wiki/S._N._W._Hulugalle,sri lanka,22.7,S. N. W. Hulugalle,1165316163.0,Stub
Herbert Eric Jansz,https://en.wikipedia.org/wiki/Herbert_Eric_Jansz,sri lanka,22.7,Herbert Eric Jansz,1165315225.0,Stub
Peshala Jayarathne,https://en.wikipedia.org/wiki/Peshala_Jayarathne,sri lanka,22.7,Peshala Jayarathne,1239991644.0,Stub
M. P. Jayasinghe,https://en.wikipedia.org/wiki/M._P._Jayasinghe,sri lanka,22.7,M. P. Jayasinghe,1165316210.0,Stub
Layard Jayasundera,https://en.wikipedia.org/wiki/Layard_Jayasundera,sri lanka,22.7,Layard Jayasundera,1165316191.0,Stub
Dayan Jayatilleka,https://en.wikipedia.org/wiki/Dayan_Jayatilleka,sri lanka,22.7,Dayan Jayatilleka,1245069718.0,GA
Ranil Jayawardena,https://en.wikipedia.org/wiki/Ranil_Jayawardena,sri lanka,22.7,Ranil Jayawardena,1247270745.0,GA
Stanley Kalpage,https://en.wikipedia.org/wiki/Stanley_Kalpage,sri lanka,22.7,Stanley Kalpage,1242818277.0,Start
Neville Kanakaratna,https://en.wikipedia.org/wiki/Neville_Kanakaratna,sri lanka,22.7,Neville Kanakaratna,1242818283.0,Start
Asoka Karunaratne,https://en.wikipedia.org/wiki/Asoka_Karunaratne,sri lanka,22.7,Asoka Karunaratne,1229954743.0,Start
Nagananda Kodituwakku,https://en.wikipedia.org/wiki/Nagananda_Kodituwakku,sri lanka,22.7,Nagananda Kodituwakku,1238953988.0,B
Kulasiri Kumarage,https://en.wikipedia.org/wiki/Kulasiri_Kumarage,sri lanka,22.7,Kulasiri Kumarage,1191466959.0,Start
Hermann Albert Loos,https://en.wikipedia.org/wiki/Hermann_Albert_Loos,sri lanka,22.7,Hermann Albert Loos,1245891070.0,Start
Theodore Barcroft L. Moonemalle,https://en.wikipedia.org/wiki/Theodore_Barcroft_L._Moonemalle,sri lanka,22.7,Theodore Barcroft L. Moonemalle,1247654120.0,Stub
National Union of Workers (Sri Lanka),https://en.wikipedia.org/wiki/National_Union_of_Workers_(Sri_Lanka),sri lanka,22.7,National Union of Workers (Sri Lanka),1247354907.0,Start
James Peter Obeyesekere I,https://en.wikipedia.org/wiki/James_Peter_Obeyesekere_I,sri lanka,22.7,James Peter Obeyesekere I,1179726399.0,Stub
Solomon Christoffel Obeyesekere,https://en.wikipedia.org/wiki/Solomon_Christoffel_Obeyesekere,sri lanka,22.7,Solomon Christoffel Obeyesekere,1182990163.0,Start
Craig Ondarchie,https://en.wikipedia.org/wiki/Craig_Ondarchie,sri lanka,22.7,Craig Ondarchie,1230349981.0,Start
P. B. Dissanayake,https://en.wikipedia.org/wiki/P._B._Dissanayake,sri lanka,22.7,P. B. Dissanayake,1165316456.0,Stub
Tikiri Bandara Panabokke I,https://en.wikipedia.org/wiki/Tikiri_Bandara_Panabokke_I,sri lanka,22.7,Tikiri Bandara Panabokke I,1190525825.0,Stub
Sujatha Paramanathan,https://en.wikipedia.org/wiki/Sujatha_Paramanathan,sri lanka,22.7,Sujatha Paramanathan,1247649621.0,C
James Peiris,https://en.wikipedia.org/wiki/James_Peiris,sri lanka,22.7,James Peiris,1241519028.0,GA
M. V. P. Peiris,https://en.wikipedia.org/wiki/M._V._P._Peiris,sri lanka,22.7,M. V. P. Peiris,1242818794.0,Start
Marshal Perera,https://en.wikipedia.org/wiki/Marshal_Perera,sri lanka,22.7,Marshal Perera,1165316488.0,Start
Jude Perera,https://en.wikipedia.org/wiki/Jude_Perera,sri lanka,22.7,Jude Perera,1240127199.0,Stub
J. G. Philipsz Panditaratne,https://en.wikipedia.org/wiki/J._G._Philipsz_Panditaratne,sri lanka,22.7,J. G. Philipsz Panditaratne,1184818193.0,Stub
Rishi Senthil Raj,https://en.wikipedia.org/wiki/Rishi_Senthil_Raj,sri lanka,22.7,Rishi Senthil Raj,1222315999.0,Start
Gotabaya Rajapaksa,https://en.wikipedia.org/wiki/Gotabaya_Rajapaksa,sri lanka,22.7,Gotabaya Rajapaksa,1250415824.0,B
Wilfred Martin Rajapakse,https://en.wikipedia.org/wiki/Wilfred_Martin_Rajapakse,sri lanka,22.7,Wilfred Martin Rajapakse,1179726523.0,Stub
Vijitha Rohana,https://en.wikipedia.org/wiki/Vijitha_Rohana,sri lanka,22.7,Vijitha Rohana,1240463277.0,Start
Prasanna Shamal Senarath,https://en.wikipedia.org/wiki/Prasanna_Shamal_Senarath,sri lanka,22.7,Prasanna Shamal Senarath,1219818027.0,Stub
Allan Morley Spaar,https://en.wikipedia.org/wiki/Allan_Morley_Spaar,sri lanka,22.7,Allan Morley Spaar,1249461630.0,Start
Tamil Progressive Alliance,https://en.wikipedia.org/wiki/Tamil_Progressive_Alliance,sri lanka,22.7,Tamil Progressive Alliance,1247900823.0,Start
O. C. Tillekeratne,https://en.wikipedia.org/wiki/O._C._Tillekeratne,sri lanka,22.7,O. C. Tillekeratne,1219817745.0,Stub
Stanley Tillekeratne,https://en.wikipedia.org/wiki/Stanley_Tillekeratne,sri lanka,22.7,Stanley Tillekeratne,1227894711.0,Stub
Up-Country People's Front,https://en.wikipedia.org/wiki/Up-Country_People's_Front,sri lanka,22.7,Up-Country People's Front,1189504219.0,Stub
Nalini Weerawanni,https://en.wikipedia.org/wiki/Nalini_Weerawanni,sri lanka,22.7,Nalini Weerawanni,1239993755.0,Stub
Chandradasa Wijesinghe,https://en.wikipedia.org/wiki/Chandradasa_Wijesinghe,sri lanka,22.7,Chandradasa Wijesinghe,1187003994.0,Start
Sirimal Wijesinghe,https://en.wikipedia.org/wiki/Sirimal_Wijesinghe,sri lanka,22.7,Sirimal Wijesinghe,1213943792.0,Start
Rohana Wijeweera,https://en.wikipedia.org/wiki/Rohana_Wijeweera,sri lanka,22.7,Rohana Wijeweera,1249738578.0,C
Gerard Wijeyekoon,https://en.wikipedia.org/wiki/Gerard_Wijeyekoon,sri lanka,22.7,Gerard Wijeyekoon,1190484705.0,Stub
Adil Abdel Aati,https://en.wikipedia.org/wiki/Adil_Abdel_Aati,sudan,48.1,Adil Abdel Aati,1234479270.0,C
Abdel Fattah al-Maghrabi,https://en.wikipedia.org/wiki/Abdel_Fattah_al-Maghrabi,sudan,48.1,Abdel Fattah al-Maghrabi,1215349032.0,Start
Abdel Halim Mohamed,https://en.wikipedia.org/wiki/Abdel_Halim_Mohamed,sudan,48.1,Abdel Halim Mohamed,1249045451.0,GA
Ahmad Muhammad Salih,https://en.wikipedia.org/wiki/Ahmad_Muhammad_Salih,sudan,48.1,Ahmad Muhammad Salih,1250277094.0,C
Ahmed Mohammed Yassin,https://en.wikipedia.org/wiki/Ahmed_Mohammed_Yassin,sudan,48.1,Ahmed Mohammed Yassin,1215886938.0,C
Ali wad Hilu,https://en.wikipedia.org/wiki/Ali_wad_Hilu,sudan,48.1,Ali wad Hilu,1174316394.0,Stub
Mirghani Alnasri,https://en.wikipedia.org/wiki/Mirghani_Alnasri,sudan,48.1,Mirghani Alnasri,1232037123.0,Start
Samuel Aru Bol,https://en.wikipedia.org/wiki/Samuel_Aru_Bol,sudan,48.1,Samuel Aru Bol,1240695162.0,Start
Tahani Abdalla Attia Gasmalla,https://en.wikipedia.org/wiki/Tahani_Abdalla_Attia_Gasmalla,sudan,48.1,Tahani Abdalla Attia Gasmalla,1231858620.0,Stub
Ibrahim Balandiya,https://en.wikipedia.org/wiki/Ibrahim_Balandiya,sudan,48.1,Ibrahim Balandiya,1249045163.0,Stub
Daud Bolad,https://en.wikipedia.org/wiki/Daud_Bolad,sudan,48.1,Daud Bolad,1159405029.0,C
Bona Malwal,https://en.wikipedia.org/wiki/Bona_Malwal,sudan,48.1,Bona Malwal,1235651454.0,GA
Dardiri Mohammed Osman,https://en.wikipedia.org/wiki/Dardiri_Mohammed_Osman,sudan,48.1,Dardiri Mohammed Osman,1250649898.0,C
Ahmed Diraige,https://en.wikipedia.org/wiki/Ahmed_Diraige,sudan,48.1,Ahmed Diraige,1184800375.0,B
El-Shafie Ahmed el-Sheikh,https://en.wikipedia.org/wiki/El-Shafie_Ahmed_el-Sheikh,sudan,48.1,El-Shafie Ahmed el-Sheikh,1234479341.0,C
Bishop Philip Abbas Ghaboush,https://en.wikipedia.org/wiki/Bishop_Philip_Abbas_Ghaboush,sudan,48.1,Bishop Philip Abbas Ghaboush,1185627983.0,Stub
Zakaria Chol Gideon Gakmar,https://en.wikipedia.org/wiki/Zakaria_Chol_Gideon_Gakmar,sudan,48.1,Zakaria Chol Gideon Gakmar,1142883735.0,Stub
Shartai Jaafar Abdel Hakam,https://en.wikipedia.org/wiki/Shartai_Jaafar_Abdel_Hakam,sudan,48.1,Shartai Jaafar Abdel Hakam,1131930191.0,Stub
Ja'afar Abdul El Hakh,https://en.wikipedia.org/wiki/Ja'afar_Abdul_El_Hakh,sudan,48.1,Ja'afar Abdul El Hakh,1230682917.0,Stub
Khader Hamad,https://en.wikipedia.org/wiki/Khader_Hamad,sudan,48.1,Khader Hamad,1220926150.0,Stub
Khalil Ibrahim,https://en.wikipedia.org/wiki/Khalil_Ibrahim,sudan,48.1,Khalil Ibrahim,1219271670.0,C
Jarvis Yak,https://en.wikipedia.org/wiki/Jarvis_Yak,sudan,48.1,Jarvis Yak,1212603232.0,Start
Osman Kebir,https://en.wikipedia.org/wiki/Osman_Kebir,sudan,48.1,Osman Kebir,1249045186.0,Stub
George Kongor Arop,https://en.wikipedia.org/wiki/George_Kongor_Arop,sudan,48.1,George Kongor Arop,1249045192.0,Stub
Luigi Adwok,https://en.wikipedia.org/wiki/Luigi_Adwok,sudan,48.1,Luigi Adwok,1171543658.0,GA
Saeed Madibo,https://en.wikipedia.org/wiki/Saeed_Madibo,sudan,48.1,Saeed Madibo,1235398863.0,Stub
Amin Mekki Medani,https://en.wikipedia.org/wiki/Amin_Mekki_Medani,sudan,48.1,Amin Mekki Medani,1245331928.0,C
Jimmy Lemi Milla,https://en.wikipedia.org/wiki/Jimmy_Lemi_Milla,sudan,48.1,Jimmy Lemi Milla,1249045200.0,Start
Mohamed al-Baghir Ahmed,https://en.wikipedia.org/wiki/Mohamed_al-Baghir_Ahmed,sudan,48.1,Mohamed al-Baghir Ahmed,1242385930.0,C
Mohamed El-Amin Ahmed El-Tom,https://en.wikipedia.org/wiki/Mohamed_El-Amin_Ahmed_El-Tom,sudan,48.1,Mohamed El-Amin Ahmed El-Tom,1242269376.0,B
Mubarak Shaddad,https://en.wikipedia.org/wiki/Mubarak_Shaddad,sudan,48.1,Mubarak Shaddad,1250587596.0,C
Muhammad al-Mahdi al-Majdhub,https://en.wikipedia.org/wiki/Muhammad_al-Mahdi_al-Majdhub,sudan,48.1,Muhammad al-Mahdi al-Majdhub,1250822085.0,GA
Muhammad Sa'id al-Qaddal,https://en.wikipedia.org/wiki/Muhammad_Sa'id_al-Qaddal,sudan,48.1,Muhammad Sa'id al-Qaddal,1163542334.0,C
Muhammad Sharif (Kalifa),https://en.wikipedia.org/wiki/Muhammad_Sharif_(Kalifa),sudan,48.1,Muhammad Sharif (Kalifa),1174958200.0,Start
Abdallahi ibn Muhammad,https://en.wikipedia.org/wiki/Abdallahi_ibn_Muhammad,sudan,48.1,Abdallahi ibn Muhammad,1193384074.0,GA
Abdul-Hamid Musa Kasha,https://en.wikipedia.org/wiki/Abdul-Hamid_Musa_Kasha,sudan,48.1,Abdul-Hamid Musa Kasha,1249045206.0,Stub
Muhammad Nadi Pasha,https://en.wikipedia.org/wiki/Muhammad_Nadi_Pasha,sudan,48.1,Muhammad Nadi Pasha,1249283227.0,Start
Theophilus Ochang,https://en.wikipedia.org/wiki/Theophilus_Ochang,sudan,48.1,Theophilus Ochang,1136437490.0,Start
Salih Mahmoud Osman,https://en.wikipedia.org/wiki/Salih_Mahmoud_Osman,sudan,48.1,Salih Mahmoud Osman,1182025504.0,Start
Omer al-Qarray,https://en.wikipedia.org/wiki/Omer_al-Qarray,sudan,48.1,Omer al-Qarray,1170837054.0,C
Santino Deng Teng,https://en.wikipedia.org/wiki/Santino_Deng_Teng,sudan,48.1,Santino Deng Teng,1175191970.0,Start
Simon Makwac Mayen,https://en.wikipedia.org/wiki/Simon_Makwac_Mayen,sudan,48.1,Simon Makwac Mayen,1142717629.0,Stub
Siricio Iro Wani,https://en.wikipedia.org/wiki/Siricio_Iro_Wani,sudan,48.1,Siricio Iro Wani,1215348942.0,C
Eliaba James Surur,https://en.wikipedia.org/wiki/Eliaba_James_Surur,sudan,48.1,Eliaba James Surur,1158776779.0,Start
Al-Haj Adam Youssef,https://en.wikipedia.org/wiki/Al-Haj_Adam_Youssef,sudan,48.1,Al-Haj Adam Youssef,1249045222.0,Stub
Yusuf al-Ajab,https://en.wikipedia.org/wiki/Yusuf_al-Ajab,sudan,48.1,Yusuf al-Ajab,1082923942.0,Start
Thuli Dladla,https://en.wikipedia.org/wiki/Thuli_Dladla,south africa,60.7,Thuli Dladla,1213531431.0,Stub
Paul Dlamini,https://en.wikipedia.org/wiki/Paul_Dlamini,south africa,60.7,Paul Dlamini,1224038773.0,Stub
Russell Dlamini,https://en.wikipedia.org/wiki/Russell_Dlamini,south africa,60.7,Russell Dlamini,1246199578.0,Start
Prince Sozisa Dlamini,https://en.wikipedia.org/wiki/Prince_Sozisa_Dlamini,south africa,60.7,Prince Sozisa Dlamini,1195787180.0,B
Mduduzi Bacede Mabuza,https://en.wikipedia.org/wiki/Mduduzi_Bacede_Mabuza,south africa,60.7,Mduduzi Bacede Mabuza,1240717930.0,C
Njabulo Mabuza,https://en.wikipedia.org/wiki/Njabulo_Mabuza,south africa,60.7,Njabulo Mabuza,1144736013.0,Stub
Themba Masuku,https://en.wikipedia.org/wiki/Themba_Masuku,south africa,60.7,Themba Masuku,1248422415.0,Start
Mgwagwa Gamedze,https://en.wikipedia.org/wiki/Mgwagwa_Gamedze,south africa,60.7,Mgwagwa Gamedze,1190520305.0,Stub
Charles Myeza,https://en.wikipedia.org/wiki/Charles_Myeza,south africa,60.7,Charles Myeza,1151802964.0,Stub
Ben Nsibandze,https://en.wikipedia.org/wiki/Ben_Nsibandze,south africa,60.7,Ben Nsibandze,1221995741.0,Stub
Pholile Shakantu,https://en.wikipedia.org/wiki/Pholile_Shakantu,south africa,60.7,Pholile Shakantu,1238876241.0,Start
Abraham Brodersson,https://en.wikipedia.org/wiki/Abraham_Brodersson,sweden,10.5,Abraham Brodersson,1225361777.0,C
Leila Ali Elmi,https://en.wikipedia.org/wiki/Leila_Ali_Elmi,sweden,10.5,Leila Ali Elmi,1248971122.0,Stub
Bengt Snivil,https://en.wikipedia.org/wiki/Bengt_Snivil,sweden,10.5,Bengt Snivil,1249342849.0,Stub
Rudolf Fredrik Berg,https://en.wikipedia.org/wiki/Rudolf_Fredrik_Berg,sweden,10.5,Rudolf Fredrik Berg,1235493370.0,Start
Birger Jarl,https://en.wikipedia.org/wiki/Birger_Jarl,sweden,10.5,Birger Jarl,1250942164.0,C
Johan Ludvig Boye,https://en.wikipedia.org/wiki/Johan_Ludvig_Boye,sweden,10.5,Johan Ludvig Boye,1241170462.0,Start
Birger Brosa,https://en.wikipedia.org/wiki/Birger_Brosa,sweden,10.5,Birger Brosa,1250936688.0,Start
Axel Brusewitz,https://en.wikipedia.org/wiki/Axel_Brusewitz,sweden,10.5,Axel Brusewitz,1246686913.0,Stub
Nils Claëson,https://en.wikipedia.org/wiki/Nils_Claëson,sweden,10.5,Nils Claëson,1240184551.0,Stub
Petrus Olai Dalekarlus,https://en.wikipedia.org/wiki/Petrus_Olai_Dalekarlus,sweden,10.5,Petrus Olai Dalekarlus,1133261700.0,Stub
Christoffer Dulny,https://en.wikipedia.org/wiki/Christoffer_Dulny,sweden,10.5,Christoffer Dulny,1241866380.0,Start
Klas Eklund,https://en.wikipedia.org/wiki/Klas_Eklund,sweden,10.5,Klas Eklund,1229156274.0,C
Martin Ekström,https://en.wikipedia.org/wiki/Martin_Ekström,sweden,10.5,Martin Ekström,1243213512.0,Start
Nils Elowsson,https://en.wikipedia.org/wiki/Nils_Elowsson,sweden,10.5,Nils Elowsson,1178838433.0,Stub
Folke the Fat,https://en.wikipedia.org/wiki/Folke_the_Fat,sweden,10.5,Folke the Fat,1249341037.0,Stub
Hans Reinhold von Fersen,https://en.wikipedia.org/wiki/Hans_Reinhold_von_Fersen,sweden,10.5,Hans Reinhold von Fersen,1234257793.0,Stub
Hemming Gadh,https://en.wikipedia.org/wiki/Hemming_Gadh,sweden,10.5,Hemming Gadh,1191848807.0,Start
Gösta Hallberg-Cuula,https://en.wikipedia.org/wiki/Gösta_Hallberg-Cuula,sweden,10.5,Gösta Hallberg-Cuula,1242153764.0,Start
Evelina Hahne,https://en.wikipedia.org/wiki/Evelina_Hahne,sweden,10.5,Evelina Hahne,1206235608.0,Start
Greger Helin,https://en.wikipedia.org/wiki/Greger_Helin,sweden,10.5,Greger Helin,1196282520.0,Start
Anders Henriksson (politician),https://en.wikipedia.org/wiki/Anders_Henriksson_(politician),sweden,10.5,Anders Henriksson (politician),1095370812.0,Stub
Carl P. Herslow,https://en.wikipedia.org/wiki/Carl_P._Herslow,sweden,10.5,Carl P. Herslow,1167414427.0,Start
Holmger Knutsson,https://en.wikipedia.org/wiki/Holmger_Knutsson,sweden,10.5,Holmger Knutsson,1022950956.0,Start
Albrecht Elof Ihre,https://en.wikipedia.org/wiki/Albrecht_Elof_Ihre,sweden,10.5,Albrecht Elof Ihre,1240184590.0,Stub
Johan Gustaf Helin,https://en.wikipedia.org/wiki/Johan_Gustaf_Helin,sweden,10.5,Johan Gustaf Helin,1196284420.0,Start
Ida Karkiainen,https://en.wikipedia.org/wiki/Ida_Karkiainen,sweden,10.5,Ida Karkiainen,1229897409.0,Stub
Karl the Deaf,https://en.wikipedia.org/wiki/Karl_the_Deaf,sweden,10.5,Karl the Deaf,1250936525.0,Stub
Gustav Kasselstrand,https://en.wikipedia.org/wiki/Gustav_Kasselstrand,sweden,10.5,Gustav Kasselstrand,1248633458.0,C
